ID,GAME,RATING,TIME,MIN PLAYERS,MAX PLAYERS,REC PLAYERS,MECHANICS,DEMO,WANTS TO PLAY,OWNS,PLAYED,BGG LINK
19857,Glory to Rome,7.50048,60,2,5,4,"Card Drafting, Hand Management, Set Collection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/19857
197944,Crabs!,6.89714,35,3,5,,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/197944
38924,Amerigo,5.83903,30,2,4,4,,,,,,https://boardgamegeek.com/boardgame/38924
147,Crude: The Oil Game,6.77646,90,2,4,4,"Commodity Speculation, Dice Rolling, Tile Placement",,,,,https://boardgamegeek.com/boardgame/147
179259,Garbage Day!,6.22808,30,2,5,3,"Player Elimination, Press Your Luck, Take That",,,,,https://boardgamegeek.com/boardgame/179259
59149,Bunny Bunny Moose Moose,6.1961,20,3,6,5,"Acting, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/59149
146197,Legends of the American Frontier,6.70043,90,3,7,3,"Hand Management, Partnerships, Simultaneous Action Selection, Storytelling",,,,,https://boardgamegeek.com/boardgame/146197
169652,Turbo Rally Card Racing: Thunder Track,7.124,30,2,8,,"Card Drafting, Dice Rolling, Hand Management, Point to Point Movement, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/169652
139401,Realm of Heroes,5.69324,45,2,6,4,"Area Control / Area Influence, Grid Movement, Modular Board, Player Elimination, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/139401
34969,Ubongo: Duel,6.89633,40,2,2,2,Pattern Building,,,,,https://boardgamegeek.com/boardgame/34969
62871,Zombie Dice,6.23885,20,2,99,4,"Dice Rolling, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/62871
156266,Apex Theropod Deck-Building Game,7.39258,290,1,6,1,Deck / Pool Building,,,,,https://boardgamegeek.com/boardgame/156266
1486,Plunder,8.16667,90,4,6,,"Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/1486
149853,Bullfrogs,7.00049,40,2,4,2,"Action Point Allowance System, Area Control / Area Influence, Hand Management, Modular Board",,,,,https://boardgamegeek.com/boardgame/149853
394,Kahuna,6.66319,40,2,2,2,"Area Control / Area Influence, Card Drafting, Hand Management, Route/Network Building, Take That",,,,,https://boardgamegeek.com/boardgame/394
186793,Barnyard Roundup,7.30307,20,2,6,4,"Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/186793
181,Risk,5.57952,120,2,6,4,"Area Control / Area Influence, Area Movement, Dice Rolling, Partnerships, Player Elimination, Set Collection",,,,,https://boardgamegeek.com/boardgame/181
122515,Keyflower,7.93327,120,2,6,4,"Auction/Bidding, Memory, Modular Board, Pick-up and Deliver, Route/Network Building, Set Collection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/122515
186659,Tiny Epic Galaxies Deluxe Edition,7.67849,30,1,5,2,"Action / Movement Programming, Area Control / Area Influence, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/186659
25685,Blackbeard,6.08934,120,1,5,3,"Action Point Allowance System, Hand Management, Simulation, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/25685
173649,King Chocolate,6.72582,60,2,5,4,"Action Point Allowance System, Modular Board, Tile Placement",,,,,https://boardgamegeek.com/boardgame/173649
173648,Booty,7.06267,60,3,6,5,,,,,,https://boardgamegeek.com/boardgame/173648
98085,Seven Dragons,6.24239,20,2,5,4,"Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/98085
179386,London Markets,6.3331,60,3,4,4,"Auction/Bidding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/179386
147020,Star Realms,7.64309,20,2,2,2,"Card Drafting, Deck / Pool Building, Player Elimination, Take That",,,,,https://boardgamegeek.com/boardgame/147020
179385,Rome: City of Marble,6.53496,75,2,4,2,"Area Control / Area Influence, Pattern Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/179385
84876,The Castles of Burgundy,8.11235,90,2,4,2,"Dice Rolling, Set Collection, Tile Placement, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/84876
175222,Lost Legacy: Third Chronicle  Sacred Grail & Staff of Dragons,6.95419,0,2,6,4,"Hand Management, Memory, Player Elimination",,,,,https://boardgamegeek.com/boardgame/175222
166532,Cubo,5.69488,20,2,4,4,"Dice Rolling, Pattern Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/166532
176558,Mafia de Cuba,6.70085,20,6,12,8,"Partnerships, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/176558
176920,Mission: Red Planet (Second Edition),7.66293,90,2,6,4,"Area Control / Area Influence, Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/176920
133405,Island Siege,6.84176,45,2,4,2,"Card Drafting, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/133405
127023,Kemet,7.7763,60,2,5,5,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management",,,,,https://boardgamegeek.com/boardgame/127023
155362,Ca$h 'n Guns (Second Edition),7.08618,30,4,8,6,"Player Elimination, Simultaneous Action Selection, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/155362
1653,Coup,4.96538,60,2,2,,Hex-and-Counter,,,,,https://boardgamegeek.com/boardgame/1653
175199,Mottainai,7.08309,30,2,5,2,"Card Drafting, Hand Management, Set Collection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/175199
172933,Dragonwood,6.91575,20,2,4,3,"Dice Rolling, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/172933
146221,Forge War,7.46725,180,1,4,3,"Grid Movement, Role Playing, Variable Phase Order, Worker Placement",,,,,https://boardgamegeek.com/boardgame/146221
37387,Steel Driver,7.02767,60,3,6,4,"Auction/Bidding, Route/Network Building, Stock Holding",,,,,https://boardgamegeek.com/boardgame/37387
147144,Whacky Wit,6.64693,15,2,5,2,"Dice Rolling, Grid Movement, Player Elimination",,,,,https://boardgamegeek.com/boardgame/147144
157969,Sheriff of Nottingham,7.34447,60,3,5,5,"Card Drafting, Hand Management, Role Playing, Set Collection",,,,,https://boardgamegeek.com/boardgame/157969
155702,Quarriors! Light vs. Dark,6.98538,30,2,4,2,"Deck / Pool Building, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/155702
2653,Survive: Escape from Atlantis!,7.32864,60,2,4,4,"Action Point Allowance System, Dice Rolling, Grid Movement, Memory, Modular Board, Secret Unit Deployment",,,,,https://boardgamegeek.com/boardgame/2653
